lioch	lia	subst:pl:loc:n:pt	lemma=a flex=ach palat=t con=j cat=noun
lioch	lie	subst:pl:loc:n:pt	lemma=e flex=ach palat=t con=j cat=noun
lioch	lio	subst:pl:loc:n:ncol	lemma=o flex=ach palat=t con=j cat=noun
lioch	lium	subst:pl:loc:n:ncol	lemma=um flex=ach palat=t con=j cat=noun
ljoch	lja	subst:pl:loc:m1	lemma=a flex=ach palat=t con=j cat=noun
ljoch	lje	subst:pl:loc:n:ncol	lemma=e flex=ach palat=t con=j cat=noun
lnięcioch	lnąć	ger:pl:loc:n:imperf.perf:aff	lemma=nąć group=nię cat=verb flex=ach flex2=ć pref=ε
moch	em	subst:pl:loc:m1	lemma=ε flex=ach palat=n con=m cat=noun
moch	em	subst:pl:loc:m3	lemma=ε flex=ach palat=n con=m cat=noun
moch	m	subst:pl:loc:m1	lemma=ε flex=ach palat=n con=m cat=noun
moch	m	subst:pl:loc:m2	lemma=ε flex=ach palat=n con=m cat=noun
moch	m	subst:pl:loc:m3	lemma=ε flex=ach palat=n con=m cat=noun
moch	ma	subst:pl:loc:f	lemma=a flex=ach palat=n con=m cat=noun
moch	ma	subst:pl:loc:m1	lemma=a flex=ach palat=n con=m cat=noun
moch	mah	subst:pl:loc:m1	lemma=a flex=ach palat=n con=m cat=noun
moch	me	subst:pl:loc:m1	lemma=e flex=ach palat=n con=m cat=noun
moch	mo	subst:pl:loc:m1	lemma=o flex=ach palat=n con=m cat=noun
moch	mo	subst:pl:loc:n:ncol	lemma=o flex=ach palat=n con=m cat=noun
moch	mum	subst:pl:loc:n:ncol	lemma=um flex=ach palat=n con=m cat=noun
moch	my	subst:pl:loc:n:pt	lemma=y flex=ach palat=n con=m cat=noun
manioch	mać	ger:pl:loc:n:imperf.perf:aff	lemma=ać group=a cat=verb flex=ach flex2=ń pref=ε
